,count,mean,std,min,25%,50%,75%,max
"(0.1, 0.1, 0.6, 0.1, 0.1, 0.0)",1059.0,-323.222674157928,1391.3099650903625,-3537.98514232209,-1600.0882643560108,52.99999937151415,669.5204592423561,2134.0681954414104
"(0.1, 0.1, 0.6, 0.2, 0.0, 0.0)",1060.0,-510.5186332263754,1704.6933029613801,-4217.205976614132,-2196.73299585134,66.1139093279071,782.266426740508,2212.169729326266
"(0.1, 0.1, 0.8, 0.0, 0.0, 0.0)",1061.0,-602.1436280869841,1814.854521812181,-4581.650046130308,-2356.6915654189215,8.47310853860381,741.8333182908318,2308.5432216126355
"(0.1, 0.2, 0.0, 0.0, 0.0, 0.7)",1060.0,3136.3621688743133,2457.3254350640696,-749.2843691177513,1001.5104050066029,2394.5022884218797,5240.513354168279,9555.07063518322
"(0.1, 0.2, 0.0, 0.0, 0.1, 0.6)",1060.0,2881.830223288373,2327.455419485278,-780.0831534459821,822.6582370457286,2142.19515016458,4881.694596575075,9024.68548717838
"(0.1, 0.2, 0.0, 0.0, 0.2, 0.5)",1060.0,2964.631407212142,2361.3977908892907,-726.8281798838152,893.8320441907135,2250.6970683071595,4964.4030688184375,9184.602471082188
"(0.1, 0.2, 0.0, 0.0, 0.3, 0.4)",1059.0,2999.3313367233154,2354.951343441791,-606.8407370814202,944.7725602177989,2323.96425443477,4963.157438038965,9221.643710518809
"(0.1, 0.2, 0.0, 0.0, 0.4, 0.3)",1059.0,3037.633623024267,2370.153503036495,-643.7368391086866,993.1737956085908,2321.45786398615,5008.4284219657275,9344.89347459504
"(0.1, 0.2, 0.0, 0.0, 0.5, 0.2)",1059.0,3030.3394514370852,2378.0683996337066,-533.6793997016875,953.2391786523058,2332.5746785785777,5018.226417231515,9353.533641348804
"(0.1, 0.2, 0.0, 0.0, 0.6, 0.1)",1061.0,3122.7810386303026,2416.191010367121,-567.3114839312602,1007.8944024909979,2402.796226316834,5149.485714777933,9456.323755907957
"(0.1, 0.2, 0.0, 0.0, 0.7, 0.0)",1059.0,3095.537391093331,2444.9318966044198,-575.1216449854,953.4117666717912,2332.803080168138,5135.229896086592,9554.273050569565
"(0.1, 0.2, 0.0, 0.1, 0.0, 0.6)",1060.0,2560.4783686298756,1945.7032733578717,-709.904786049874,886.658464471825,2151.400121182205,4148.391059427586,7901.03445796312
"(0.1, 0.2, 0.0, 0.1, 0.1, 0.5)",1059.0,2361.9067234740037,1883.9424227214054,-829.892399813396,693.9421695182027,1995.0595463662903,3877.2805430379394,7580.870910661484
"(0.1, 0.2, 0.0, 0.1, 0.2, 0.4)",1059.0,2337.247806974005,1854.44840966368,-793.6055997005969,714.4259822738295,1950.977514253831,3814.3074329255396,7489.930084381027
"(0.1, 0.2, 0.0, 0.1, 0.3, 0.3)",1060.0,2533.123107978814,1900.6064917902454,-607.8123944117824,928.3897596397019,2153.81236724705,4038.1810575551335,7797.039371326588
"(0.1, 0.2, 0.0, 0.1, 0.4, 0.2)",1060.0,2520.160650032165,1914.9105274859778,-601.9779101948334,880.5865619773317,2172.7604419144536,4044.4192313900567,7756.673434378754
"(0.1, 0.2, 0.0, 0.1, 0.5, 0.1)",1060.0,2541.9771885297764,1956.1562993135642,-564.0987206196023,855.0974182710115,2154.880425848527,4105.2874217731905,7897.618432091236
"(0.1, 0.2, 0.0, 0.1, 0.6, 0.0)",1061.0,2586.9394634339064,1994.5339465501065,-581.190836273955,859.3982307547267,2151.8444728154536,4163.480530452154,8087.7117835108875
"(0.1, 0.2, 0.0, 0.2, 0.0, 0.5)",1060.0,2135.4805820324113,1558.1188094236131,-744.0011950715916,845.7355881880558,1987.1341666121425,3346.685157958619,6540.625922561907
"(0.1, 0.2, 0.0, 0.2, 0.1, 0.4)",1060.0,2106.0229896246715,1526.1207897429886,-669.3025979834292,838.5385007115265,1938.4864668457576,3284.464389646346,6428.801831531258
"(0.1, 0.2, 0.0, 0.2, 0.2, 0.3)",1060.0,2142.268221440398,1526.7993476694505,-675.9061223207982,896.1243790598992,2012.827769145013,3341.9076411662572,6416.464995125571
"(0.1, 0.2, 0.0, 0.2, 0.3, 0.2)",1061.0,2113.4026027053587,1539.1894312770567,-649.2509670473746,839.1703687233439,1967.8187961723524,3315.1553700806035,6467.833134196066
"(0.1, 0.2, 0.0, 0.2, 0.4, 0.1)",1060.0,1989.7367223005258,1496.851992405169,-692.3724107068665,710.37534009718,1827.5135988575857,3141.8310485940247,6325.262182138977
"(0.1, 0.2, 0.0, 0.2, 0.5, 0.0)",1061.0,2180.7786860785122,1564.2988080239704,-497.44474048617576,879.1040446926381,2036.6770972563754,3380.9454893255242,6688.71907020019
"(0.1, 0.2, 0.0, 0.3, 0.0, 0.4)",1061.0,1632.1374392189493,1193.273101939262,-843.0913401491925,651.4257690240993,1574.7004130631685,2651.4684765907514,5139.050151043142
"(0.1, 0.2, 0.0, 0.3, 0.1, 0.3)",1059.0,1642.6808719336634,1153.666184112366,-656.8053512308106,732.0089150482136,1577.314619798417,2640.8059997228665,5031.081047135092
"(0.1, 0.2, 0.0, 0.3, 0.2, 0.2)",1061.0,1576.8276739576488,1152.7348609324742,-745.550293585613,654.5754901286127,1499.3566832386423,2573.1519153192276,5022.398612177109
"(0.1, 0.2, 0.0, 0.3, 0.4, 0.0)",1059.0,1813.9124076283501,1227.1348474977378,-575.2808795221827,885.4751235883759,1785.49610767157,2868.266626052711,5386.942783782477
"(0.1, 0.2, 0.0, 0.4, 0.0, 0.3)",1061.0,1209.9163842380387,893.7520592587117,-765.9811445458636,459.969816242281,1053.297795315928,1942.2150248593389,3747.836119370724
"(0.1, 0.2, 0.0, 0.4, 0.1, 0.2)",1061.0,1222.0383351935063,884.5066537826784,-651.3844337669743,479.2995803440317,1076.853530755645,1950.8901642521887,3714.329520491301
"(0.1, 0.2, 0.0, 0.4, 0.3, 0.0)",1061.0,1320.1411555333502,931.4027991942504,-618.785236183573,533.063773477119,1183.370154463948,2108.7285351136998,3925.744082470439
"(0.1, 0.2, 0.0, 0.5, 0.0, 0.2)",1059.0,722.8717036437356,783.2944628721626,-1292.8250992989997,115.2709071637837,616.5249296204929,1295.8597386158763,2742.607886510301
"(0.1, 0.2, 0.0, 0.5, 0.1, 0.1)",1059.0,838.4023154245448,803.5325796787105,-1109.6543315420713,185.89537188605118,760.3353597064815,1406.748527525955,2898.8544407721092
"(0.1, 0.2, 0.0, 0.5, 0.2, 0.0)",1060.0,724.0295020019532,783.6589406333626,-1233.8630142470865,114.02049666567746,625.0701632046184,1272.860450261208,2744.988844543026
"(0.1, 0.2, 0.0, 0.6, 0.0, 0.1)",1059.0,412.7320887772375,928.3133366021104,-2001.5006010095167,-96.62481868591931,258.98202774957645,1026.043370084455,2600.507271672017
"(0.1, 0.2, 0.0, 0.6, 0.1, 0.0)",1060.0,371.3096458326032,914.5224661140218,-2020.0324828893645,-129.75957935462066,215.94536550008888,968.5843214774868,2545.6647838647477
"(0.1, 0.2, 0.0, 0.7, 0.0, 0.0)",1060.0,63.19915326915161,1199.5849503163215,-2783.3817979014857,-828.9312129750033,65.67650964748555,941.8799415755266,2466.4275973255317
"(0.1, 0.2, 0.1, 0.0, 0.0, 0.6)",1059.0,2614.7629682500574,1988.2188583097104,-717.3881463378548,875.6701701512411,2266.0698179151223,4249.788803735715,7933.123517787048
"(0.1, 0.2, 0.1, 0.0, 0.1, 0.5)",1061.0,2595.7112783272432,1938.0101011394497,-700.9742805836077,932.4182600647891,2265.141653123457,4185.339449205989,7779.022701505266
"(0.1, 0.2, 0.1, 0.0, 0.2, 0.4)",1060.0,2337.225276690011,1839.3066639906015,-802.381779225967,709.2012241015909,1981.5257303977942,3830.6721370477317,7422.943619356476
"(0.1, 0.2, 0.1, 0.0, 0.3, 0.3)",1060.0,2512.103295345185,1891.484812567122,-671.004483367793,883.3509598714941,2190.626519143161,4052.338935115811,7703.989167159809
"(0.1, 0.2, 0.1, 0.0, 0.4, 0.2)",1061.0,2531.5335487288644,1920.7572203642894,-687.2052078911247,868.1560306880128,2202.676770910097,4089.6772969631493,7749.7843578384345
"(0.1, 0.2, 0.1, 0.0, 0.5, 0.1)",1060.0,2632.394939585745,1959.2453918053507,-525.2687657142333,946.9842238283936,2339.232991759887,4190.441103963452,7963.430646157256
"(0.1, 0.2, 0.1, 0.0, 0.6, 0.0)",1060.0,2584.5352650208188,1966.2664871414236,-599.7706198776768,872.4671985904979,2225.370400513284,4161.031364994264,7925.4063406246205
"(0.1, 0.2, 0.1, 0.1, 0.0, 0.5)",1061.0,2045.314769568554,1526.3798312876454,-810.742846939519,749.5974179650802,1863.4078571946084,3242.180745304693,6384.758044870614
"(0.1, 0.2, 0.1, 0.1, 0.1, 0.4)",1060.0,1996.1898775508841,1495.9126235372546,-807.8101412500673,706.5337706371884,1852.6540069258426,3185.7840133211976,6162.733965811291
"(0.1, 0.2, 0.1, 0.1, 0.2, 0.3)",1059.0,2065.5188470799644,1494.625211040911,-707.7041851777631,820.7786298834644,1948.593669255446,3234.481288133078,6270.742343602105
"(0.1, 0.2, 0.1, 0.1, 0.3, 0.2)",1060.0,2121.355741145256,1529.395035327872,-600.2416541074672,852.8841035950363,1994.3253779927545,3317.8444542251864,6438.536159930787
"(0.1, 0.2, 0.1, 0.1, 0.4, 0.1)",1061.0,2039.390379113266,1475.787865059484,-585.550987437895,806.1499033519358,1918.3547721118885,3209.9248115518894,6225.019997851123
"(0.1, 0.2, 0.1, 0.1, 0.5, 0.0)",1061.0,2050.2374867498593,1521.53326503326,-609.7186328181351,760.3887380160668,1885.034500444035,3246.254189665615,6411.53360362813
"(0.1, 0.2, 0.1, 0.2, 0.0, 0.4)",1061.0,1703.5312987060227,1214.4788316557085,-788.0479383480915,733.9864189534419,1671.7393088251556,2768.1766828404798,5164.130296422314
"(0.1, 0.2, 0.1, 0.2, 0.1, 0.3)",1060.0,1740.2453541075279,1188.9141018953694,-713.2832972011211,811.3777687349793,1704.4109849238885,2779.4400091328316,5045.859091104714
"(0.1, 0.2, 0.1, 0.2, 0.2, 0.2)",1059.0,1615.5075013349783,1154.664835000013,-712.639467915712,675.29999088369,1535.5228632807703,2643.5108064682645,4932.744634600043
"(0.1, 0.2, 0.1, 0.2, 0.4, 0.0)",1059.0,1528.5663274624685,1142.974625468761,-718.3965250425254,579.5835678375788,1430.9221557111014,2539.921453381916,4897.824140899553
"(0.1, 0.2, 0.1, 0.3, 0.0, 0.3)",1061.0,1148.8508767994479,904.3106943981126,-850.6944414424033,365.44574751730033,979.1865510807111,1893.2969708332603,3651.8340050471743
"(0.1, 0.2, 0.1, 0.3, 0.1, 0.2)",1060.0,1181.0546895269308,899.2758723648515,-689.069072960705,421.78207138292964,1030.1010585481627,1926.6615427329662,3583.389733945769
"(0.1, 0.2, 0.1, 0.3, 0.3, 0.0)",1061.0,1301.9333148270114,937.1873773086887,-602.0844828619802,500.9085897214827,1158.4594178799016,2080.8516329652703,3835.7977231366676
"(0.1, 0.2, 0.1, 0.4, 0.0, 0.2)",1059.0,812.2240058724446,831.4544859941107,-1235.7437996350927,166.9836080521086,699.5608612661617,1369.2673446344852,2947.3264985457754
"(0.1, 0.2, 0.1, 0.4, 0.1, 0.1)",1060.0,794.438227490098,828.9897197451226,-1193.522491019161,158.8271162046617,690.4393823767678,1330.059590928926,2912.6343636484526
"(0.1, 0.2, 0.1, 0.4, 0.2, 0.0)",1060.0,833.7428932072823,837.1303530326395,-1126.6608955521806,176.6432747997269,740.0041986280494,1391.7596069300998,2966.1058006777384
"(0.1, 0.2, 0.1, 0.5, 0.0, 0.1)",1060.0,350.7087759113602,948.5099547020575,-2069.125049601207,-175.89050901539304,197.00656770254,981.2208767416178,2567.4346086281184
"(0.1, 0.2, 0.1, 0.5, 0.1, 0.0)",1059.0,387.31375327882563,948.7079420239779,-1981.4740354207897,-146.48387525173166,226.04733634214426,1013.770140493989,2606.593659712031
"(0.1, 0.2, 0.1, 0.6, 0.0, 0.0)",1059.0,70.01145446963541,1220.1026165365386,-2770.594916261951,-802.9250796758279,86.08741793880381,963.4954750531087,2535.1034246284908
"(0.1, 0.2, 0.2, 0.0, 0.0, 0.5)",1060.0,2091.7008001377612,1520.8881937604194,-865.7418756031675,803.1189981968382,1975.9244817348244,3326.2224083999927,6307.1283168244845
"(0.1, 0.2, 0.2, 0.0, 0.1, 0.4)",1060.0,1952.2793517328194,1480.1306002621955,-860.1586228202668,664.256662270504,1834.3711810752193,3157.7630615442768,6123.217938183021
"(0.1, 0.2, 0.2, 0.0, 0.2, 0.3)",1060.0,2047.7906162786562,1502.78503942842,-686.2670993913471,751.1026709969387,1964.1696626412904,3272.2780984997244,6231.534302739266
"(0.1, 0.2, 0.2, 0.0, 0.3, 0.2)",1059.0,1996.33759191531,1483.6148692924467,-768.0623022266291,712.6671615180785,1887.7531833810535,3212.9082597985544,6141.894420098673
"(0.1, 0.2, 0.2, 0.0, 0.4, 0.1)",1060.0,2098.2930799381506,1511.4561164021325,-643.1726398805677,810.447607871195,2007.0411270992936,3343.640045101116,6292.877609330637
"(0.1, 0.2, 0.2, 0.0, 0.5, 0.0)",1061.0,2161.344705670634,1580.2638029668835,-652.2844517289268,801.5927519457691,2037.7504188679777,3437.5976020585003,6565.622767629437
"(0.1, 0.2, 0.2, 0.1, 0.0, 0.4)",1061.0,1826.146407572796,1253.3188488427838,-741.4611401815782,840.2816502222631,1791.1271585944778,2900.8428447220795,5231.535024474273
"(0.1, 0.2, 0.2, 0.1, 0.1, 0.3)",1059.0,1587.7658145436499,1142.005693170078,-681.5202902307265,628.5017847365307,1498.1202320826233,2566.0207345663694,4776.425060163674
"(0.1, 0.2, 0.2, 0.1, 0.2, 0.2)",1061.0,1584.2105949395395,1161.6305854267937,-700.2454818051292,610.9492900725072,1484.7476960159293,2601.106766041412,4849.034380047793
"(0.1, 0.2, 0.2, 0.1, 0.4, 0.0)",1060.0,1583.329272781583,1157.7754082499227,-682.2941670748141,606.3672201214058,1483.4206171345304,2575.363268213565,4868.626986995128
"(0.1, 0.2, 0.2, 0.2, 0.0, 0.3)",1060.0,1228.8414636096531,948.0121738810625,-731.9602168445072,404.73781235082265,1070.0519532053404,2002.9594942921485,3648.7046351692625
"(0.1, 0.2, 0.2, 0.2, 0.1, 0.2)",1061.0,1133.3294613295413,910.6687147526919,-791.6218335970061,346.13525300990295,981.6628777217884,1867.4960127153245,3427.828304451403
"(0.1, 0.2, 0.2, 0.2, 0.3, 0.0)",1059.0,1232.781737669408,944.6637669419463,-734.2104725641639,426.385737869748,1084.119164744261,2013.925937148495,3721.4458591651346
"(0.1, 0.2, 0.2, 0.3, 0.0, 0.2)",1061.0,858.4335837957186,890.9540357087806,-1236.4814575360651,172.50324291414927,716.9091325902373,1451.239738677701,3133.0537894863264
"(0.1, 0.2, 0.2, 0.3, 0.1, 0.1)",1060.0,684.7058327835148,835.7646882943652,-1327.570066925051,70.07477142021253,526.4612785814597,1233.569697832805,2831.6080628916097
"(0.1, 0.2, 0.2, 0.3, 0.2, 0.0)",1061.0,720.5060456714051,856.3648352391848,-1322.9006036637002,98.85215329506264,570.5839395357725,1269.788758230854,2896.9123968709537
"(0.1, 0.2, 0.2, 0.4, 0.0, 0.1)",1061.0,369.9893630511807,1017.4533449236347,-2119.8916277103126,-179.0185379925315,193.47735278080563,1045.8597262620824,2733.666442513062
"(0.1, 0.2, 0.2, 0.4, 0.1, 0.0)",1061.0,317.00683717315076,1019.2118256595066,-2161.144218446061,-275.6010292531719,159.56296666175422,998.4297760893423,2663.697349995993
"(0.1, 0.2, 0.2, 0.5, 0.0, 0.0)",1061.0,-131.30894786214824,1293.3011249944716,-3148.19108301861,-1102.788335267367,36.336227159770715,811.0068149991093,2400.391311939711
"(0.1, 0.2, 0.3, 0.0, 0.0, 0.4)",1060.0,1585.4786338158028,1182.8804238152466,-883.9676232497277,575.1327798857142,1489.015357410255,2613.2951649374654,4807.005125221607
"(0.1, 0.2, 0.3, 0.0, 0.1, 0.3)",1061.0,1635.6656482236847,1174.9715891674093,-711.8103741255891,632.4279534096586,1543.6289195094141,2662.947442694305,4790.718472485307
"(0.1, 0.2, 0.3, 0.0, 0.2, 0.2)",1059.0,1597.7941730476848,1170.3022382924385,-825.6587489773201,592.6580951055757,1474.850997438385,2611.2495656476312,4747.274460000866
"(0.1, 0.2, 0.3, 0.0, 0.4, 0.0)",1059.0,1682.786727372716,1195.600111107413,-676.9567156539606,659.1203106485414,1595.8028029470443,2726.297040034582,4978.83496837593
"(0.1, 0.2, 0.3, 0.1, 0.0, 0.3)",1060.0,1188.5718617863313,952.6020843688173,-808.244482263507,361.7021347221644,1024.5632156218944,1954.7836083489747,3600.48075627067
"(0.1, 0.2, 0.3, 0.1, 0.1, 0.2)",1061.0,1262.9361811818392,989.5613215594644,-774.0477909563788,392.45108482121213,1130.2206658783798,2083.7057261331865,3678.152630703549
"(0.1, 0.2, 0.3, 0.1, 0.3, 0.0)",1059.0,1227.1549934934417,958.5494527026519,-686.7159351344399,398.21867790074157,1065.0957199162003,2007.8593063342232,3598.236194737594
"(0.1, 0.2, 0.3, 0.2, 0.0, 0.2)",1059.0,849.9626494441525,942.4189322707185,-1306.0328531242558,151.22854668607306,667.1649726271498,1412.4665728586915,3242.917376543999
"(0.1, 0.2, 0.3, 0.2, 0.1, 0.1)",1060.0,782.8629452389364,925.3724958719962,-1329.7216686660686,104.6543541422684,603.30774391668,1325.8163943503469,3145.654629655619
"(0.1, 0.2, 0.3, 0.2, 0.2, 0.0)",1061.0,685.3759215556056,900.9774622949591,-1464.492850401657,64.34427370154845,494.7443119532163,1233.9471304851904,2976.555007927105
"(0.1, 0.2, 0.3, 0.4, 0.0, 0.0)",1059.0,-32.92868010501893,1338.7884692915857,-3135.868672188786,-1014.3679878042713,82.21121967514773,965.8234333084038,2635.485131157009
"(0.1, 0.2, 0.4, 0.0, 0.0, 0.3)",1061.0,1375.3398702227016,1061.612792205534,-870.3384788004314,449.1356361455437,1217.1768770629133,2231.955409417591,4015.653230718519
"(0.1, 0.2, 0.4, 0.0, 0.1, 0.2)",1059.0,1281.0120210197435,1015.1195358832152,-851.01192819262,384.43754085887576,1124.4915769260006,2103.6624886001428,3805.9180119245502
"(0.1, 0.2, 0.4, 0.0, 0.3, 0.0)",1060.0,1129.5750959545005,977.8119492296952,-916.6322841682713,302.88906826822495,926.7370591911858,1906.3308912971588,3606.5643676656327
"(0.1, 0.2, 0.4, 0.1, 0.0, 0.2)",1059.0,870.5402238088313,963.9850282526309,-1382.7205083479057,164.51688133511652,670.5110025221347,1486.4175153859123,3306.1063939037194
"(0.1, 0.2, 0.4, 0.1, 0.1, 0.1)",1060.0,780.1436063057464,984.9388829487553,-1430.6009820982872,76.90498687575428,579.2122841850214,1347.2785791518963,3262.611816492459
"(0.1, 0.2, 0.4, 0.1, 0.2, 0.0)",1060.0,862.9099128817817,991.7969934273173,-1354.3452263900544,141.87094134079962,651.6335261645772,1467.0111687478766,3347.7342557964585
"(0.1, 0.2, 0.4, 0.3, 0.0, 0.0)",1060.0,-114.94989397864765,1417.0116812936496,-3360.790298561413,-1219.7647729835971,58.868922083921916,950.9359932992484,2672.3075936963724
"(0.1, 0.2, 0.5, 0.0, 0.0, 0.2)",1059.0,943.9716982473541,1069.1127824115104,-1429.1553792649574,155.39064975643623,715.9785100254212,1596.4021416563592,3598.8781626881137
"(0.1, 0.2, 0.5, 0.0, 0.1, 0.1)",1059.0,761.8904857309186,1042.3227765180711,-1630.4834799650416,70.91735694295471,522.410817561442,1388.0058152780766,3365.526499814092
"(0.1, 0.2, 0.5, 0.0, 0.2, 0.0)",1060.0,828.4467514615625,1032.5626282402966,-1531.0889928425022,106.02175664189213,589.6919363484994,1422.4336742528913,3414.433045676771
"(0.1, 0.2, 0.5, 0.1, 0.0, 0.1)",1060.0,277.9145507015748,1173.4923836729258,-2566.9201010744655,-408.2061170045499,130.74777846947018,1049.5844343306226,2956.836394589016
"(0.1, 0.2, 0.5, 0.1, 0.1, 0.0)",1061.0,428.0345644491249,1209.438564520699,-2411.738360999152,-246.6499288984196,207.89626008838968,1273.5254497049245,3196.461594921173
"(0.1, 0.2, 0.5, 0.2, 0.0, 0.0)",1059.0,-79.05209390393865,1457.3002283600995,-3442.457978805396,-1160.3169639353946,57.445109892621986,1035.7546799458123,2815.031435413406
"(0.1, 0.2, 0.6, 0.0, 0.0, 0.1)",1060.0,405.5107355681968,1246.8115876054198,-2579.17857910601,-276.1525920431777,202.99884094584695,1272.4645111294294,3254.7348833805554
"(0.1, 0.2, 0.6, 0.0, 0.1, 0.0)",1060.0,373.2777578154789,1253.7973089563452,-2611.518505761189,-312.6037211137377,173.90224890663922,1240.2158020875213,3247.1816625719694
"(0.1, 0.2, 0.6, 0.1, 0.0, 0.0)",1059.0,12.549457115001912,1499.5432859121506,-3443.341628104514,-1050.1539296796182,112.14417590648372,1162.8159192889343,3022.580922733381
"(0.1, 0.2, 0.7, 0.0, 0.0, 0.0)",1059.0,153.20203821635081,1558.4292134542588,-3422.557176719849,-896.8021158009251,152.28675693936566,1362.3084507023286,3353.6689378154733
"(0.1, 0.3, 0.0, 0.0, 0.0, 0.6)",1061.0,3251.6770622962217,2493.5988731807543,-873.3459542863475,1044.4086188270285,2899.6023382891653,5267.130033973255,9665.537181363783
"(0.1, 0.3, 0.0, 0.0, 0.1, 0.5)",1059.0,3108.9725768336693,2398.5616931673003,-841.0501293695261,974.6635355127028,2753.4660134237674,5067.070386281266,9280.41067652587
"(0.1, 0.3, 0.0, 0.0, 0.2, 0.4)",1059.0,3063.9199793981024,2363.566185075464,-904.3262532804238,980.491216394541,2719.7219231669224,4945.784225128071,9182.451315187289
"(0.1, 0.3, 0.0, 0.0, 0.3, 0.3)",1059.0,3227.604923100996,2410.7064003141722,-739.2940024553072,1128.7846071065032,2889.2823297464492,5169.252329168798,9438.96834425832
"(0.1, 0.3, 0.0, 0.0, 0.4, 0.2)",1059.0,3194.914740240173,2427.445195493808,-757.3276618085465,1064.0023167568552,2874.905804756585,5126.582853961758,9459.582438898578
"(0.1, 0.3, 0.0, 0.0, 0.5, 0.1)",1059.0,3099.6353896799956,2396.1932050719447,-705.5581545233517,970.4535164861136,2729.8069467524656,5005.80345049833,9342.965443098852
"(0.1, 0.3, 0.0, 0.0, 0.6, 0.0)",1061.0,3139.165118204286,2441.60187535104,-786.1320603370032,933.6053541957153,2744.538728703483,5108.898357117876,9478.567376497609
"(0.1, 0.3, 0.0, 0.1, 0.0, 0.5)",1059.0,2641.851202205767,1968.1831424112079,-978.5202912704126,928.8079888574866,2557.860149635515,4195.38911004355,7918.203574811181
"(0.1, 0.3, 0.0, 0.1, 0.1, 0.4)",1059.0,2462.4432472443495,1903.189346000449,-1001.0612784883415,770.0351341824589,2358.5458551294832,3953.491257886213,7575.950539440892
"(0.1, 0.3, 0.0, 0.1, 0.2, 0.3)",1060.0,2566.9292695600398,1930.826866059325,-914.5970828467052,859.9683405740216,2497.972553338852,4083.3485494882952,7719.9341938711295
"(0.1, 0.3, 0.0, 0.1, 0.3, 0.2)",1059.0,2655.5259797264553,1960.0207616776677,-756.1907328842553,955.7378425515399,2589.529158600908,4204.72966652262,7875.985610671822
"(0.1, 0.3, 0.0, 0.1, 0.4, 0.1)",1059.0,2725.7947909022146,1999.1095666272936,-764.4538238017149,1010.0707259990531,2666.5826435659,4312.577513260601,8043.430995434166
"(0.1, 0.3, 0.0, 0.1, 0.5, 0.0)",1059.0,2804.427485826555,2060.8719136986874,-738.4777289398107,1000.5952344232655,2720.4786845247145,4451.857508634894,8236.288610559779
"(0.1, 0.3, 0.0, 0.2, 0.0, 0.4)",1059.0,2212.2022328771513,1611.4180180282365,-951.1943864523491,812.7185305546218,2272.349028048251,3543.6385535252703,6552.044197531286
"(0.1, 0.3, 0.0, 0.2, 0.1, 0.3)",1060.0,2149.7093796526865,1567.5084115109698,-826.4357579986308,771.8291488904674,2204.7681272294103,3459.703346629748,6369.414726972689
"(0.1, 0.3, 0.0, 0.2, 0.2, 0.2)",1059.0,2029.7559574896209,1508.4337628981589,-933.1005451682568,710.8584414643774,2060.65158579775,3301.2334264168658,6178.036194617431
"(0.1, 0.3, 0.0, 0.2, 0.4, 0.0)",1059.0,2245.246912338339,1620.1307096098835,-862.2349350536306,830.1612768736823,2336.9174439792514,3602.6980897650046,6625.7594137720225
"(0.1, 0.3, 0.0, 0.3, 0.0, 0.3)",1061.0,1905.5541762681894,1306.749906955116,-820.9859153429406,831.3656648747201,1917.9940318049994,3051.8372414307596,5339.305275743507
"(0.1, 0.3, 0.0, 0.3, 0.1, 0.2)",1061.0,1731.8317421770696,1245.10865030927,-914.9985873697606,682.7436617637941,1713.2015868486415,2818.949904455905,5001.278210714358
"(0.1, 0.3, 0.0, 0.3, 0.3, 0.0)",1061.0,1845.5689975789421,1298.8903080397622,-790.9036490792969,769.7742415541652,1841.058147358075,3000.4947401302416,5326.109646739998
"(0.1, 0.3, 0.0, 0.4, 0.0, 0.2)",1061.0,1422.7415893165694,1063.0369529459986,-853.6614378078248,451.4872703787769,1368.2283471000483,2374.5558785282374,3936.1855163954096
"(0.1, 0.3, 0.0, 0.4, 0.1, 0.1)",1059.0,1360.3384243887826,1039.5044818923432,-837.5044473097751,419.74268997907893,1295.0472747009917,2298.450712919719,3743.2489752070687
"(0.1, 0.3, 0.0, 0.4, 0.2, 0.0)",1060.0,1385.8976843148496,1053.1724796664232,-808.5327444349059,419.9367099178112,1324.3587661387755,2341.6693679920727,3863.8400811166794
"(0.1, 0.3, 0.0, 0.5, 0.0, 0.1)",1060.0,922.4520701227193,977.9347591529914,-1211.5669214972731,125.97165236920728,749.4167960896339,1597.604959467406,3394.5599648047355
"(0.1, 0.3, 0.0, 0.5, 0.1, 0.0)",1059.0,925.0524546454548,976.7453123150311,-1171.4335718405346,128.52010657678466,758.7641568151666,1614.0455932007026,3385.725818842744
"(0.1, 0.3, 0.0, 0.6, 0.0, 0.0)",1059.0,421.87235975232306,1109.0659618472323,-2188.0189791854573,-236.3680001752,172.44405796005594,1150.3272635243193,3093.5598926661696
"(0.1, 0.3, 0.1, 0.0, 0.0, 0.5)",1061.0,2704.4130618594872,1995.6673814945354,-871.2072974307739,943.9901361829361,2652.164843882965,4294.236511418574,7937.099419856269
"(0.1, 0.3, 0.1, 0.0, 0.1, 0.4)",1060.0,2523.113753728646,1921.843924148527,-973.9713883756394,795.8212384179001,2461.559483864121,4039.4172576641886,7609.4981567069335
"(0.1, 0.3, 0.1, 0.0, 0.2, 0.3)",1061.0,2706.5415844633776,1971.9286701406177,-820.3389847119643,968.7371300380764,2694.4785451014686,4288.622425498448,7830.126342219526
"(0.1, 0.3, 0.1, 0.0, 0.3, 0.2)",1060.0,2644.277997941975,1959.8828267890358,-785.9984999572825,905.5157614967065,2595.118002883768,4199.865799620731,7777.895746509028
"(0.1, 0.3, 0.1, 0.0, 0.4, 0.1)",1061.0,2673.834633181055,1951.4586631813497,-764.3900135897793,956.7727188708614,2635.3515247732576,4205.0334845594625,7838.23844301924
"(0.1, 0.3, 0.1, 0.0, 0.5, 0.0)",1060.0,2711.146548977541,2022.3061232268913,-737.3774530314986,878.4448234575443,2668.177879075525,4306.031602075875,7970.838679575987
"(0.1, 0.3, 0.1, 0.1, 0.0, 0.4)",1059.0,2156.73235173907,1581.9598447169888,-1009.6412094206498,748.251756277069,2236.2876741452346,3490.7615232139815,6366.1402343858135
"(0.1, 0.3, 0.1, 0.1, 0.1, 0.3)",1060.0,2180.2018674726937,1579.636889945792,-933.559873908297,771.8689479714953,2261.292408403495,3540.539060842164,6320.2239692947915
