,count,mean,std,min,25%,50%,75%,max
"(0.1, 0.2, 0.4, 0.1, 0.1, 0.1)",1060.0,-0.008746627516996952,0.016309315805647075,-0.17176488766644557,-0.010367526326492384,-0.0036569569246747372,0.0,0.0
"(0.1, 0.2, 0.4, 0.1, 0.2, 0.0)",1060.0,-0.007943285709013669,0.01146681055729046,-0.08191770757472959,-0.010281598640006577,-0.003601394090453916,0.0,0.0
"(0.1, 0.2, 0.4, 0.3, 0.0, 0.0)",1060.0,-0.009601240113641602,0.01597805086017652,-0.12769565295142712,-0.012015078629116948,-0.003848391870281235,-0.00015591563628062193,0.0
"(0.1, 0.2, 0.5, 0.0, 0.0, 0.2)",1059.0,-0.00996836100489884,0.01696352686280842,-0.17622848198063917,-0.011961870921718,-0.004443088457996168,0.0,0.0
"(0.1, 0.2, 0.5, 0.0, 0.1, 0.1)",1059.0,-0.008644818472227509,0.013135259891472332,-0.13776492750595437,-0.011860446776434011,-0.003923118170598369,0.0,0.0
"(0.1, 0.2, 0.5, 0.0, 0.2, 0.0)",1060.0,-0.009529311962099137,0.014450485298755585,-0.13604443799867785,-0.012466279862212938,-0.004057348105807861,0.0,0.0
"(0.1, 0.2, 0.5, 0.1, 0.0, 0.1)",1060.0,-0.009044505269271447,0.014326645666242572,-0.10956061446312658,-0.011118054057569575,-0.003690944031627901,0.0,0.0
"(0.1, 0.2, 0.5, 0.1, 0.1, 0.0)",1061.0,-0.009571599334449498,0.015164756364906952,-0.12102195865515537,-0.011840222113676567,-0.003583554266132932,0.0,0.0
"(0.1, 0.2, 0.5, 0.2, 0.0, 0.0)",1059.0,-0.010849343428760134,0.01809381468075469,-0.1305398078936368,-0.012102758340449564,-0.0035757010720480556,0.0,0.0
"(0.1, 0.2, 0.6, 0.0, 0.0, 0.1)",1060.0,-0.00905194945528065,0.013682486881841012,-0.14295014652981186,-0.011899655084361225,-0.004196441661177126,0.0,0.0
"(0.1, 0.2, 0.6, 0.0, 0.1, 0.0)",1060.0,-0.01129772107529197,0.020895973503410565,-0.19087310152836437,-0.012912473222995616,-0.0037653304566746077,0.0,0.0
"(0.1, 0.2, 0.6, 0.1, 0.0, 0.0)",1059.0,-0.00855675777233727,0.012494206726596223,-0.07813636965974341,-0.011889586517166328,-0.0035618680203427493,0.0,0.0
"(0.1, 0.2, 0.7, 0.0, 0.0, 0.0)",1059.0,-0.009090149396902725,0.015199020951202048,-0.1544841301092651,-0.01165237734690117,-0.004087576797144233,0.0,0.0
"(0.1, 0.3, 0.0, 0.0, 0.0, 0.6)",1061.0,-0.012532042328609445,0.019857622880875725,-0.20009886324228018,-0.017411655844019956,-0.0071961199498152125,0.0,0.0
"(0.1, 0.3, 0.0, 0.0, 0.1, 0.5)",1059.0,-0.01223690792763443,0.019639987589228258,-0.19739131417787523,-0.01648638966087244,-0.006867509519927301,-1.4868310434471605e-05,0.0
"(0.1, 0.3, 0.0, 0.0, 0.2, 0.4)",1059.0,-0.011160972389241347,0.013366932488325165,-0.10070784014944377,-0.01694632210546449,-0.007198694204864963,0.0,0.0
"(0.1, 0.3, 0.0, 0.0, 0.3, 0.3)",1059.0,-0.011045186918204681,0.014462104920553762,-0.16280936599112647,-0.015874293433458773,-0.006631395878330101,0.0,0.0
"(0.1, 0.3, 0.0, 0.0, 0.4, 0.2)",1059.0,-0.010215266418136205,0.014879336532520687,-0.16588925777576666,-0.015294327349280304,-0.00550863540298551,0.0,0.0
"(0.1, 0.3, 0.0, 0.0, 0.5, 0.1)",1059.0,-0.010384934466268564,0.017964792884573866,-0.18082254441049805,-0.014060723407655185,-0.005761139515416556,0.0,0.0
"(0.1, 0.3, 0.0, 0.0, 0.6, 0.0)",1061.0,-0.010666441084909741,0.01397342580282079,-0.11614421823619199,-0.016414931882291196,-0.006068171000351197,0.0,0.0
"(0.1, 0.3, 0.0, 0.1, 0.0, 0.5)",1059.0,-0.011222497493512071,0.015902564543813693,-0.15097271461362027,-0.015725814511352805,-0.006087896780551489,0.0,0.0
"(0.1, 0.3, 0.0, 0.1, 0.1, 0.4)",1059.0,-0.011269239217067115,0.01546200115214575,-0.1477185054376956,-0.016562189749329843,-0.0066528659266883085,-0.00018537228149777192,0.0
"(0.1, 0.3, 0.0, 0.1, 0.2, 0.3)",1060.0,-0.010444030476892276,0.015513530616907379,-0.14305733342609533,-0.014298682109366303,-0.005291319267522703,0.0,0.0
"(0.1, 0.3, 0.0, 0.1, 0.3, 0.2)",1059.0,-0.011367815665806722,0.018974213045808045,-0.18122813749398284,-0.01434656074779183,-0.005809608132761,0.0,0.0
"(0.1, 0.3, 0.0, 0.1, 0.4, 0.1)",1059.0,-0.00992876548390866,0.015924348323182038,-0.17578243016480047,-0.013287800110997887,-0.005403785409831945,0.0,0.0
"(0.1, 0.3, 0.0, 0.1, 0.5, 0.0)",1059.0,-0.009552811185920598,0.015410867732266423,-0.17294891886916405,-0.012897621509216634,-0.005283767011444777,0.0,0.0
"(0.1, 0.3, 0.0, 0.2, 0.0, 0.4)",1059.0,-0.010172982477997977,0.015545868183124294,-0.14519387584647372,-0.013300703878218155,-0.0053701946063067305,0.0,0.0
"(0.1, 0.3, 0.0, 0.2, 0.1, 0.3)",1060.0,-0.010032031867964381,0.01739847982049284,-0.18027273063095217,-0.013466842913829522,-0.005515385190261846,0.0,0.0
"(0.1, 0.3, 0.0, 0.2, 0.2, 0.2)",1059.0,-0.009627457236014164,0.014449444834392389,-0.13642103337302416,-0.01317733222251197,-0.005428708886060915,0.0,0.0
"(0.1, 0.3, 0.0, 0.2, 0.4, 0.0)",1059.0,-0.008766059562638978,0.013893412740322006,-0.12841458348373558,-0.012006335642414424,-0.004217290531351829,0.0,0.0
"(0.1, 0.3, 0.0, 0.3, 0.0, 0.3)",1061.0,-0.00916151521648134,0.014681991636125491,-0.15033867135553325,-0.011170475494442259,-0.0045304815343705515,0.0,0.0
"(0.1, 0.3, 0.0, 0.3, 0.1, 0.2)",1061.0,-0.008820912679454371,0.012199817739743412,-0.09040168649665678,-0.011276187313868842,-0.0043621084378338915,0.0,0.0
"(0.1, 0.3, 0.0, 0.3, 0.3, 0.0)",1061.0,-0.009532250120170815,0.017374724790285068,-0.16236318843444922,-0.011743330976034833,-0.004220548771130849,0.0,0.0
"(0.1, 0.3, 0.0, 0.4, 0.0, 0.2)",1061.0,-0.008037163220405659,0.013334827885478597,-0.1439917294068213,-0.010408186015340219,-0.004067256887813803,0.0,0.0
"(0.1, 0.3, 0.0, 0.4, 0.1, 0.1)",1059.0,-0.008409076007681452,0.014336606732463345,-0.16240990129044663,-0.010564232142508161,-0.003868402966140984,0.0,0.0
"(0.1, 0.3, 0.0, 0.4, 0.2, 0.0)",1060.0,-0.008258047873256054,0.014551273955067109,-0.1440656175220491,-0.010685263240765864,-0.003380573871343045,0.0,0.0
"(0.1, 0.3, 0.0, 0.5, 0.0, 0.1)",1060.0,-0.008841872004825137,0.016549123504860996,-0.1580228494233652,-0.010771169146369868,-0.003743429079415754,0.0,0.0
"(0.1, 0.3, 0.0, 0.5, 0.1, 0.0)",1059.0,-0.007152436892806804,0.012289990361634928,-0.1336118880810205,-0.009508872984744943,-0.0029604672008703994,0.0,0.0
"(0.1, 0.3, 0.0, 0.6, 0.0, 0.0)",1059.0,-0.010240726194924455,0.01671130577176526,-0.11776299068797041,-0.011886861101442887,-0.0037636818079944743,0.0,0.0
"(0.1, 0.3, 0.1, 0.0, 0.0, 0.5)",1061.0,-0.013353459272329065,0.020730319066571235,-0.19943207269886304,-0.017620842822246303,-0.007448526480431046,-0.00021803536866051894,0.0
"(0.1, 0.3, 0.1, 0.0, 0.1, 0.4)",1060.0,-0.009959302995263609,0.014915405860426986,-0.13789292744084794,-0.013491865619807359,-0.004977467912043999,0.0,0.0
"(0.1, 0.3, 0.1, 0.0, 0.2, 0.3)",1061.0,-0.011335132279407257,0.019043018292285354,-0.19144329827850945,-0.015179929349815552,-0.005467463381444031,0.0,0.0
"(0.1, 0.3, 0.1, 0.0, 0.3, 0.2)",1060.0,-0.010880722921504667,0.019137279236566947,-0.18790749135301624,-0.014418170188465744,-0.004929700262393543,0.0,0.0
"(0.1, 0.3, 0.1, 0.0, 0.4, 0.1)",1061.0,-0.01075698726370909,0.01909517052365737,-0.18368997720664298,-0.012998807079223716,-0.005173618198310338,0.0,0.0
"(0.1, 0.3, 0.1, 0.0, 0.5, 0.0)",1060.0,-0.010403560817442155,0.017856673327720337,-0.1780954724741287,-0.01405827705575304,-0.005331949723895434,0.0,0.0
"(0.1, 0.3, 0.1, 0.1, 0.0, 0.4)",1059.0,-0.010581638145729348,0.015606953924783933,-0.14917260540177815,-0.014490427635951817,-0.006190379645537684,0.0,0.0
"(0.1, 0.3, 0.1, 0.1, 0.1, 0.3)",1060.0,-0.0095797285236626,0.012583598680724783,-0.10483900521354847,-0.013648222070048182,-0.00553229689404523,0.0,0.0
"(0.1, 0.3, 0.1, 0.1, 0.2, 0.2)",1061.0,-0.009645781087084788,0.01680276550469993,-0.16929074106871958,-0.012231931286711082,-0.0044205616652887355,0.0,0.0
"(0.1, 0.3, 0.1, 0.1, 0.4, 0.0)",1061.0,-0.010231780649819945,0.018923687201389736,-0.17576132555560925,-0.011853632877502409,-0.004313579676611742,0.0,0.0
"(0.1, 0.3, 0.1, 0.2, 0.0, 0.3)",1061.0,-0.008595172680775377,0.012102277182567945,-0.12035989775828328,-0.011229102007247917,-0.004522596656145213,0.0,0.0
"(0.1, 0.3, 0.1, 0.2, 0.1, 0.2)",1061.0,-0.009994660785565245,0.016054374221703905,-0.17787237760148814,-0.013275726253924234,-0.004884014115275763,0.0,0.0
"(0.1, 0.3, 0.1, 0.2, 0.3, 0.0)",1061.0,-0.009413833637055103,0.016592867622196188,-0.15275973185183908,-0.011440562362212301,-0.003872122908639864,0.0,0.0
"(0.1, 0.3, 0.1, 0.3, 0.0, 0.2)",1060.0,-0.009065927875616005,0.013651258629387073,-0.09151126513721146,-0.011981735467489063,-0.003952132334574927,0.0,0.0
"(0.1, 0.3, 0.1, 0.3, 0.1, 0.1)",1060.0,-0.008579754068596094,0.012511186788508592,-0.09015339919903652,-0.01162280367159153,-0.0042362653391197595,0.0,0.0
"(0.1, 0.3, 0.1, 0.3, 0.2, 0.0)",1059.0,-0.009465335609869218,0.017762955447348384,-0.15168736211957035,-0.010792273648185819,-0.0032350936140597268,0.0,0.0
"(0.1, 0.3, 0.1, 0.4, 0.0, 0.1)",1060.0,-0.008994733303401625,0.01625864351108585,-0.16689211289033448,-0.010702252953696846,-0.0036288354883948007,0.0,0.0
"(0.1, 0.3, 0.1, 0.4, 0.1, 0.0)",1060.0,-0.009019912488776502,0.01381432187265386,-0.11389631074127765,-0.012598803922669245,-0.0038647649495197212,0.0,0.0
"(0.1, 0.3, 0.1, 0.5, 0.0, 0.0)",1061.0,-0.009548409596715664,0.015467352589621982,-0.11215093114339297,-0.012335181536361501,-0.0032754614965916093,0.0,0.0
"(0.1, 0.3, 0.2, 0.0, 0.0, 0.4)",1061.0,-0.01171115109567569,0.01902715723246374,-0.19794015364815887,-0.014608899151371608,-0.005782127707883763,0.0,0.0
"(0.1, 0.3, 0.2, 0.0, 0.1, 0.3)",1060.0,-0.011877650366851239,0.02138797504867062,-0.1943783689198864,-0.014169136886144936,-0.005395938204295047,0.0,0.0
"(0.1, 0.3, 0.2, 0.0, 0.2, 0.2)",1061.0,-0.00996820884558296,0.013049835227731305,-0.10243694747450734,-0.014220304786458913,-0.005125241222375632,0.0,0.0
"(0.1, 0.3, 0.2, 0.0, 0.4, 0.0)",1061.0,-0.010686300707707612,0.02030662296989746,-0.18462474028319464,-0.01260747603057663,-0.004276735138500432,0.0,0.0
"(0.1, 0.3, 0.2, 0.1, 0.0, 0.3)",1061.0,-0.011049865208214783,0.01986780108645085,-0.18966740400325155,-0.01388705929097902,-0.004979063586472031,0.0,0.0
"(0.1, 0.3, 0.2, 0.1, 0.1, 0.2)",1060.0,-0.00960989117551168,0.019263238876081668,-0.18543339136939285,-0.010942873749521465,-0.003652646905298637,0.0,0.0
"(0.1, 0.3, 0.2, 0.1, 0.3, 0.0)",1059.0,-0.009426536124630838,0.014355699188567479,-0.14073850958275855,-0.01229059984106717,-0.0043068824704473995,0.0,0.0
"(0.1, 0.3, 0.2, 0.2, 0.0, 0.2)",1060.0,-0.010053744676190067,0.01967579497089892,-0.18110722200012755,-0.0108292139046809,-0.004058367107318768,0.0,0.0
"(0.1, 0.3, 0.2, 0.2, 0.1, 0.1)",1060.0,-0.010373892563665265,0.017414025677657888,-0.13701934679056724,-0.012119003481375325,-0.003935216221547944,0.0,0.0
"(0.1, 0.3, 0.2, 0.2, 0.2, 0.0)",1059.0,-0.009497121263564114,0.016422914897529475,-0.1748139869084619,-0.012154569763017814,-0.0037028637593061495,0.0,0.0
"(0.1, 0.3, 0.2, 0.4, 0.0, 0.0)",1061.0,-0.008171483327229027,0.013083211175194637,-0.09637177734057999,-0.01028914687127613,-0.003142729451183266,0.0,0.0
"(0.1, 0.3, 0.3, 0.0, 0.0, 0.3)",1061.0,-0.008896076786117034,0.012364313075410758,-0.08429140841956578,-0.012178162258523171,-0.004241486499531227,0.0,0.0
"(0.1, 0.3, 0.3, 0.0, 0.1, 0.2)",1059.0,-0.009447225980739602,0.013951381738559122,-0.10391707535549435,-0.012071451633509688,-0.00428119580210607,0.0,0.0
"(0.1, 0.3, 0.3, 0.0, 0.3, 0.0)",1061.0,-0.010000626625926594,0.0206506718570053,-0.19188320659078867,-0.010553791790496859,-0.0036060765848375574,0.0,0.0
"(0.1, 0.3, 0.3, 0.1, 0.0, 0.2)",1059.0,-0.011512069775359282,0.018856106421979858,-0.1477261317582373,-0.01382554628057655,-0.004923151489760113,0.0,0.0
"(0.1, 0.3, 0.3, 0.1, 0.2, 0.0)",1060.0,-0.00946395740096176,0.015011485600696662,-0.10525264166643443,-0.011638235717553163,-0.0035995349185992554,0.0,0.0
"(0.1, 0.3, 0.3, 0.3, 0.0, 0.0)",1059.0,-0.010301012242363409,0.01758716375674687,-0.15758604013560712,-0.01231275246949172,-0.0036531239589992093,0.0,0.0
"(0.1, 0.3, 0.4, 0.0, 0.0, 0.2)",1060.0,-0.011137913628451946,0.02035665815121421,-0.20219046252417827,-0.013785250483863353,-0.004378228463964786,0.0,0.0
"(0.1, 0.3, 0.4, 0.0, 0.1, 0.1)",1061.0,-0.009596077844955008,0.015291180226387077,-0.10504875374949119,-0.011942739918921478,-0.00402292295738289,0.0,0.0
"(0.1, 0.3, 0.4, 0.0, 0.2, 0.0)",1060.0,-0.012324404724848867,0.01908516989194683,-0.15219812525817047,-0.016619009743591807,-0.004857831434509343,0.0,0.0
"(0.1, 0.3, 0.4, 0.1, 0.0, 0.1)",1061.0,-0.0116206095025136,0.020547440766520327,-0.19324887386785577,-0.014541447920189401,-0.004545731199239651,0.0,0.0
"(0.1, 0.3, 0.4, 0.1, 0.1, 0.0)",1059.0,-0.01048553582307439,0.01700137898172698,-0.15180240968232817,-0.012711932528587485,-0.004041649785379506,0.0,0.0
"(0.1, 0.3, 0.4, 0.2, 0.0, 0.0)",1059.0,-0.011510817675879925,0.021893158758525204,-0.19207163077415956,-0.013458825246551502,-0.004195407559228584,0.0,0.0
"(0.1, 0.3, 0.5, 0.0, 0.0, 0.1)",1060.0,-0.011188053128216536,0.02162439170704436,-0.20927375116663674,-0.014167827356900739,-0.00430930290770841,0.0,0.0
"(0.1, 0.3, 0.5, 0.0, 0.1, 0.0)",1061.0,-0.010966345457739961,0.020178868397451522,-0.20838960519411837,-0.01340337585492195,-0.0040600192468130064,0.0,0.0
"(0.1, 0.3, 0.5, 0.1, 0.0, 0.0)",1061.0,-0.012543019045108033,0.020348787650755637,-0.15489689787025104,-0.015830735454319338,-0.004665764059229523,0.0,0.0
"(0.1, 0.3, 0.6, 0.0, 0.0, 0.0)",1061.0,-0.011826046296794571,0.0201254339070998,-0.16372496255102234,-0.014228539915865621,-0.00433540912812576,0.0,0.0
"(0.1, 0.4, 0.0, 0.0, 0.0, 0.5)",1061.0,-0.011997337462017024,0.018784960500135,-0.2188749072720647,-0.01626228859005595,-0.007099204562730818,0.0,0.0
"(0.1, 0.4, 0.0, 0.0, 0.1, 0.4)",1059.0,-0.012112307382257362,0.020342017178073855,-0.21679337043261893,-0.01582083359958874,-0.0064947277514016254,0.0,0.0
"(0.1, 0.4, 0.0, 0.0, 0.2, 0.3)",1059.0,-0.012070251260540335,0.014702915443498027,-0.10612792176395967,-0.01800776883815374,-0.007127070744161941,-7.781789037002297e-05,0.0
"(0.1, 0.4, 0.0, 0.0, 0.3, 0.2)",1060.0,-0.01210796059763272,0.01811715814870983,-0.1589079304209051,-0.016579958003702818,-0.005839596622693861,0.0,0.0
"(0.1, 0.4, 0.0, 0.0, 0.4, 0.1)",1060.0,-0.01091588311856353,0.01740930662302864,-0.1544949126285131,-0.01395865926125527,-0.005200815766957195,0.0,0.0
"(0.1, 0.4, 0.0, 0.0, 0.5, 0.0)",1060.0,-0.010265195651471338,0.013825526182088238,-0.09626625117483034,-0.014248803054393775,-0.005408221232401783,0.0,0.0
"(0.1, 0.4, 0.0, 0.1, 0.0, 0.4)",1061.0,-0.010392262366612606,0.014152267684226337,-0.11371798650346217,-0.013993346202410136,-0.0056864085866110345,0.0,0.0
"(0.1, 0.4, 0.0, 0.1, 0.1, 0.3)",1061.0,-0.010035831371169937,0.016792664260398122,-0.1602886498425138,-0.012782979437296524,-0.0048793067239587115,0.0,0.0
"(0.1, 0.4, 0.0, 0.1, 0.2, 0.2)",1060.0,-0.01120828844155905,0.017554584974002915,-0.15639476115899067,-0.014221160470164489,-0.005199409995711252,0.0,0.0
"(0.1, 0.4, 0.0, 0.1, 0.4, 0.0)",1061.0,-0.011401994288166243,0.01811879837037889,-0.18515579587805756,-0.014512389232452783,-0.005381941347180077,0.0,0.0
"(0.1, 0.4, 0.0, 0.2, 0.0, 0.3)",1061.0,-0.010115260890263109,0.015424230757710846,-0.1662097690442643,-0.013272834847747848,-0.0052630902637295016,0.0,0.0
"(0.1, 0.4, 0.0, 0.2, 0.1, 0.2)",1060.0,-0.011009754337031392,0.017108486167617,-0.17804617035690704,-0.015771700435939992,-0.005483450663151558,0.0,0.0
"(0.1, 0.4, 0.0, 0.2, 0.3, 0.0)",1060.0,-0.010259937771052309,0.016012191620620585,-0.1269128136828914,-0.013950692240406801,-0.004134503466637785,0.0,0.0
"(0.1, 0.4, 0.0, 0.3, 0.0, 0.2)",1061.0,-0.011086033609666203,0.017676909268387005,-0.15073926483210048,-0.01460294731371991,-0.004979039364609531,-3.64412380212923e-05,0.0
"(0.1, 0.4, 0.0, 0.3, 0.1, 0.1)",1060.0,-0.00973542424487037,0.017382689844601028,-0.1928401146089213,-0.012274670306333895,-0.003927312712065394,0.0,0.0
"(0.1, 0.4, 0.0, 0.3, 0.2, 0.0)",1059.0,-0.009506478110134204,0.015359819166641715,-0.17002955370785244,-0.013621912851166401,-0.0040044899604790565,0.0,0.0
"(0.1, 0.4, 0.0, 0.4, 0.0, 0.1)",1059.0,-0.009679455063484225,0.014098031848502723,-0.09987880255642641,-0.013184864468204358,-0.0042215501091463865,0.0,0.0
"(0.1, 0.4, 0.0, 0.4, 0.1, 0.0)",1061.0,-0.010722678807692279,0.01759434336632572,-0.14056720423415894,-0.014383566495243676,-0.003990047878513499,0.0,0.0
"(0.1, 0.4, 0.0, 0.5, 0.0, 0.0)",1061.0,-0.010714509125743394,0.02002293908214474,-0.18030836278660906,-0.01305303121317365,-0.004196951169064415,0.0,0.0
"(0.1, 0.4, 0.1, 0.0, 0.0, 0.4)",1061.0,-0.011090583948052603,0.01595068966994632,-0.16828611646038064,-0.014735614928423636,-0.005947207611099339,0.0,0.0
"(0.1, 0.4, 0.1, 0.0, 0.1, 0.3)",1060.0,-0.011350074898647273,0.015824135807025293,-0.12251982342089068,-0.014894779434032583,-0.005767398920916989,0.0,0.0
"(0.1, 0.4, 0.1, 0.0, 0.2, 0.2)",1059.0,-0.010505956855729439,0.01472517149459146,-0.10539376778064646,-0.014070822977681838,-0.00505022358325085,0.0,0.0
"(0.1, 0.4, 0.1, 0.0, 0.4, 0.0)",1059.0,-0.010153437409442214,0.019979114186484723,-0.2027675424199954,-0.012349332509579716,-0.004526406694857572,0.0,0.0
"(0.1, 0.4, 0.1, 0.1, 0.0, 0.3)",1060.0,-0.010649991827372586,0.015787003291316746,-0.13621439592646284,-0.014154524687073058,-0.005110527656557122,0.0,0.0
"(0.1, 0.4, 0.1, 0.1, 0.1, 0.2)",1059.0,-0.011475443645608608,0.01929867294347284,-0.19835872510919125,-0.01405418261814647,-0.0055930025297246215,0.0,0.0
"(0.1, 0.4, 0.1, 0.1, 0.3, 0.0)",1061.0,-0.009284803795076466,0.01566597350216416,-0.1501103514938422,-0.011771023177619999,-0.0038006888233205185,0.0,0.0
"(0.1, 0.4, 0.1, 0.2, 0.0, 0.2)",1060.0,-0.009695503164501138,0.015106765635703545,-0.15734103414334105,-0.01277979580907333,-0.004678444067062376,0.0,0.0
"(0.1, 0.4, 0.1, 0.2, 0.1, 0.1)",1060.0,-0.011068187922266865,0.02150616523386862,-0.20143029255572878,-0.013865129081536563,-0.0046135838462781015,0.0,0.0
"(0.1, 0.4, 0.1, 0.2, 0.2, 0.0)",1061.0,-0.011037814154128786,0.02052950340980467,-0.19675453073261864,-0.01372515827635153,-0.004091165101322409,0.0,0.0
"(0.1, 0.4, 0.1, 0.4, 0.0, 0.0)",1059.0,-0.011625768416885233,0.018117292746671974,-0.16485863912508922,-0.014789056597575826,-0.0043085609434169786,0.0,0.0
"(0.1, 0.4, 0.2, 0.0, 0.0, 0.3)",1059.0,-0.01078949981538609,0.019308620224260893,-0.21886946016576725,-0.013161128062382652,-0.005326644457254775,0.0,0.0
"(0.1, 0.4, 0.2, 0.0, 0.1, 0.2)",1061.0,-0.01096826724608883,0.01731587894696036,-0.16359307807943516,-0.014722734078504194,-0.005361593970379695,0.0,0.0
"(0.1, 0.4, 0.2, 0.0, 0.3, 0.0)",1060.0,-0.010514346652211518,0.018160123850345048,-0.15474127700955617,-0.012964994909310466,-0.004021918408763822,0.0,0.0
"(0.1, 0.4, 0.2, 0.1, 0.0, 0.2)",1060.0,-0.011304834011567642,0.022990464505332816,-0.2123823376360047,-0.012833620842229753,-0.004628398994499957,0.0,0.0
"(0.1, 0.4, 0.2, 0.1, 0.2, 0.0)",1061.0,-0.011575100837968016,0.020334263965807113,-0.20245462928136188,-0.014658049359252204,-0.004238795805729016,0.0,0.0
"(0.1, 0.4, 0.2, 0.3, 0.0, 0.0)",1061.0,-0.012017891074811193,0.02280804024031227,-0.2001520409597199,-0.015045481021425087,-0.004286780945155562,0.0,0.0
"(0.1, 0.4, 0.3, 0.0, 0.0, 0.2)",1059.0,-0.011589452931252929,0.01736414736731499,-0.1154448714817175,-0.01485742730744858,-0.005088874204616049,0.0,0.0
"(0.1, 0.4, 0.3, 0.0, 0.1, 0.1)",1059.0,-0.011860781691290864,0.019610861573951883,-0.16391356056684298,-0.015536136904463467,-0.004773420800711083,0.0,0.0
"(0.1, 0.4, 0.3, 0.0, 0.2, 0.0)",1060.0,-0.010127064162999863,0.018361763981990152,-0.1612866428054448,-0.012424937257484225,-0.003930528796791019,0.0,0.0
"(0.1, 0.4, 0.3, 0.1, 0.0, 0.1)",1060.0,-0.010636399748826459,0.015669769545234438,-0.10738282489814782,-0.014366934252567458,-0.004679069044331149,0.0,0.0
"(0.1, 0.4, 0.3, 0.1, 0.1, 0.0)",1061.0,-0.012485173424250956,0.020569389829846966,-0.15914375559522104,-0.016061029286051437,-0.005009318843255229,0.0,0.0
"(0.1, 0.4, 0.3, 0.2, 0.0, 0.0)",1061.0,-0.011864640561395808,0.019253581377888667,-0.16503182317132203,-0.014277221873993261,-0.004614262687300035,0.0,0.0
"(0.1, 0.4, 0.4, 0.0, 0.0, 0.1)",1060.0,-0.012275628293058345,0.0252187316046107,-0.2259092510784582,-0.01345728661224703,-0.004596187362710962,0.0,0.0
"(0.1, 0.4, 0.4, 0.0, 0.1, 0.0)",1059.0,-0.012606567767807983,0.021850612593294755,-0.16728938696898382,-0.014922350875726641,-0.004274435202034655,0.0,0.0
"(0.1, 0.4, 0.4, 0.1, 0.0, 0.0)",1061.0,-0.012127503155835061,0.01785075202302838,-0.1224992810529391,-0.016358094808599295,-0.004941331813611837,0.0,0.0
"(0.1, 0.4, 0.5, 0.0, 0.0, 0.0)",1060.0,-0.014157652889925461,0.02627091373000947,-0.231164948544723,-0.016201959308689395,-0.005231056852000799,0.0,0.0
"(0.1, 0.5, 0.0, 0.0, 0.0, 0.4)",1059.0,-0.01289431812384497,0.018974099256331662,-0.1996584640548033,-0.01779875147745901,-0.007031168926883425,0.0,0.0
"(0.1, 0.5, 0.0, 0.0, 0.1, 0.3)",1061.0,-0.011470643791818204,0.016484273175184496,-0.14199232311045876,-0.015996590259910702,-0.006486613563429252,0.0,0.0
"(0.1, 0.5, 0.0, 0.0, 0.2, 0.2)",1060.0,-0.01263642445843905,0.02053015785318261,-0.21317666500795288,-0.017361169427618835,-0.005801856056133484,0.0,0.0
"(0.1, 0.5, 0.0, 0.0, 0.4, 0.0)",1061.0,-0.011396971366757635,0.018853545784389775,-0.18096430348535228,-0.015837158890943795,-0.00504391229477882,0.0,0.0
"(0.1, 0.5, 0.0, 0.1, 0.0, 0.3)",1061.0,-0.012601799090847762,0.020204200452014917,-0.17654737481684046,-0.015669621822114503,-0.0060767610930193925,0.0,0.0
"(0.1, 0.5, 0.0, 0.1, 0.1, 0.2)",1059.0,-0.012659796495570702,0.021545841494077556,-0.22848577939498205,-0.016447446070415803,-0.00545841957510725,0.0,0.0
"(0.1, 0.5, 0.0, 0.1, 0.3, 0.0)",1060.0,-0.012364860255475325,0.020013867132332604,-0.16447358507918428,-0.01639944003137562,-0.005141339579396999,0.0,0.0
"(0.1, 0.5, 0.0, 0.2, 0.0, 0.2)",1059.0,-0.011703977226921241,0.01939125753721374,-0.19901760506749003,-0.015403275534852937,-0.00524702903407848,0.0,0.0
"(0.1, 0.5, 0.0, 0.2, 0.1, 0.1)",1060.0,-0.01188622367321921,0.020955856042542974,-0.20598511889674573,-0.01605176594149572,-0.005137092272883056,0.0,0.0
"(0.1, 0.5, 0.0, 0.2, 0.2, 0.0)",1059.0,-0.011669815064622275,0.01953416885587829,-0.16270644561738679,-0.015001837853654557,-0.004862407054170916,0.0,0.0
"(0.1, 0.5, 0.0, 0.4, 0.0, 0.0)",1061.0,-0.011980619693753195,0.017212563602339602,-0.11967676665284353,-0.015904192531930515,-0.005357524985453677,0.0,0.0
"(0.1, 0.5, 0.1, 0.0, 0.0, 0.3)",1060.0,-0.012738514395892214,0.018867995629737077,-0.19848098175395698,-0.017205094099454116,-0.006428720279044297,0.0,0.0
"(0.1, 0.5, 0.1, 0.0, 0.1, 0.2)",1060.0,-0.012970804348103517,0.021206940546456565,-0.1787293738470907,-0.016673253743665455,-0.005686830880732746,0.0,0.0
"(0.1, 0.5, 0.1, 0.0, 0.3, 0.0)",1061.0,-0.012937972262749694,0.018958004254359655,-0.13672991207997082,-0.016403383412503015,-0.005452653658425611,0.0,0.0
"(0.1, 0.5, 0.1, 0.1, 0.0, 0.2)",1061.0,-0.011657102519038755,0.01779589645463837,-0.1394733247606263,-0.01564733421575087,-0.005017240825646617,0.0,0.0
"(0.1, 0.5, 0.1, 0.1, 0.2, 0.0)",1059.0,-0.011782779430957787,0.02488172138190144,-0.226652356560981,-0.014163925701686137,-0.004231858155355095,0.0,0.0
