,count,mean,std,min,25%,50%,75%,max
"(0.1, 0.4, 0.0, 0.0, 0.5, 0.0)",1060.0,10.865950875265284,5.6058046427127035,-11.526561449115945,7.654395996814351,11.848924620129186,14.961351849037053,22.735866811275603
"(0.1, 0.4, 0.0, 0.1, 0.0, 0.4)",1061.0,9.034377304468286,5.137046524947557,-14.114091854854149,6.145215573922991,9.796060610705233,12.746646064187756,19.299225949288104
"(0.1, 0.4, 0.0, 0.1, 0.1, 0.3)",1061.0,9.218722557471448,5.1562446901098085,-13.931717538506136,6.544208772838922,9.914948902439264,12.861540126001392,19.47828608717419
"(0.1, 0.4, 0.0, 0.1, 0.2, 0.2)",1060.0,8.759633941853645,5.1436783259994705,-13.621959071163694,5.829635565615242,9.506356588868382,12.432738219349389,19.059351442082082
"(0.1, 0.4, 0.0, 0.1, 0.4, 0.0)",1061.0,9.673568742228918,5.064350967678676,-11.364187303812336,7.3362281640498725,10.287345941875808,13.219736909110155,20.717895588291174
"(0.1, 0.4, 0.0, 0.2, 0.0, 0.3)",1061.0,8.047325324709133,4.81095803139101,-13.115752000707628,5.534903230208364,8.353502408777782,11.28590523186895,19.10959727451026
"(0.1, 0.4, 0.0, 0.2, 0.1, 0.2)",1060.0,7.963902367477052,4.795526651673836,-12.597706016109973,5.530531629221105,8.367227675895109,11.181420498495651,19.11645223223127
"(0.1, 0.4, 0.0, 0.2, 0.3, 0.0)",1060.0,7.606519323721754,4.666369284673411,-12.713298040378223,4.864408949519021,7.814693736484825,10.829369391451825,18.329376847738562
"(0.1, 0.4, 0.0, 0.3, 0.0, 0.2)",1061.0,5.9461428621216585,4.528100425673449,-14.239452727897259,3.2238922349894374,5.83573579352192,8.943710029503656,16.835919177094887
"(0.1, 0.4, 0.0, 0.3, 0.1, 0.1)",1060.0,6.930991023835565,4.624900188303803,-13.804786377705774,4.257465830138553,6.85282605877429,10.014518270948253,18.039722391528276
"(0.1, 0.4, 0.0, 0.3, 0.2, 0.0)",1059.0,6.907888514331939,4.6551043561806615,-12.130313709103065,4.103434219984974,6.825331759833984,10.145913791368615,17.58431938132516
"(0.1, 0.4, 0.0, 0.4, 0.0, 0.1)",1059.0,5.491847201249662,4.627764486073172,-13.417274665193546,2.478069742471618,4.77866197708972,8.722520758261236,16.73065939533801
"(0.1, 0.4, 0.0, 0.4, 0.1, 0.0)",1061.0,4.89882407972159,4.592167874507126,-13.544753380291757,1.9357943161922673,4.376394724637803,8.082781573086914,15.959421323540074
"(0.1, 0.4, 0.0, 0.5, 0.0, 0.0)",1061.0,4.028332678465538,4.898152878761829,-13.979046548987881,0.8232220178451347,2.858667968291396,7.798753190015216,15.080007686697922
"(0.1, 0.4, 0.1, 0.0, 0.0, 0.4)",1061.0,10.098583429864092,5.139364627765288,-13.690148386812485,7.466148755178913,10.656889939118622,13.661977017071159,20.891653442082937
"(0.1, 0.4, 0.1, 0.0, 0.1, 0.3)",1060.0,9.516403795965163,5.32238877928569,-13.475037007942072,6.644257844901662,10.22804083836317,13.303535024833488,20.370545064601142
"(0.1, 0.4, 0.1, 0.0, 0.2, 0.2)",1059.0,9.364036353443057,5.21079165700268,-13.341320976490008,6.362762195318046,10.054740512403452,13.082933258972123,20.437875089894582
"(0.1, 0.4, 0.1, 0.0, 0.4, 0.0)",1059.0,9.585324943587047,5.233591803891667,-12.875932895575346,6.639002848031279,10.255585798895433,13.303600937447026,21.013787483065965
"(0.1, 0.4, 0.1, 0.1, 0.0, 0.3)",1060.0,8.981124683961683,5.053562415378475,-12.629408616231347,6.43188750337641,9.275823944694718,12.176005659342444,20.054594400908517
"(0.1, 0.4, 0.1, 0.1, 0.1, 0.2)",1059.0,7.733086545648318,4.889216565058006,-14.819795763703983,4.883461960871076,8.11498198023408,11.134416737999958,18.46924615754099
"(0.1, 0.4, 0.1, 0.1, 0.3, 0.0)",1061.0,8.684560837852786,4.905432364707022,-12.656965587618746,5.751993059302523,8.983370899835418,11.898465635529558,20.32739739352977
"(0.1, 0.4, 0.1, 0.2, 0.0, 0.2)",1060.0,6.615131039152118,4.736410346242968,-13.47384021168952,3.83869280573946,6.463094006942848,9.832784896395669,18.087178432823638
"(0.1, 0.4, 0.1, 0.2, 0.1, 0.1)",1060.0,6.5529608930850305,4.831539814824281,-14.274990186683972,3.6602671482421885,6.331889834940378,9.864452770670852,17.59867977077045
"(0.1, 0.4, 0.1, 0.2, 0.2, 0.0)",1061.0,6.760741884031622,4.692244987912403,-13.388411833727737,3.88496373478174,6.445021184935832,10.023206716798727,17.64927507703482
"(0.1, 0.4, 0.1, 0.4, 0.0, 0.0)",1059.0,4.235761013402376,5.006171523361968,-13.11990573784852,0.9405579901883871,2.984644821575386,8.158046761118037,16.13262297736888
"(0.1, 0.4, 0.2, 0.0, 0.0, 0.3)",1059.0,8.766424220708844,4.9132797249469355,-14.31713189913053,6.0323329551015785,8.758682852597769,11.91880578558463,20.44443611624722
"(0.1, 0.4, 0.2, 0.0, 0.1, 0.2)",1061.0,7.924747190908631,5.016383778075893,-14.244856665476705,5.058360957248956,8.093320175327316,11.191709796235,19.075467686116582
"(0.1, 0.4, 0.2, 0.0, 0.3, 0.0)",1060.0,7.618922450814418,5.0168810156292665,-14.008135041299083,4.542702808749941,7.920767460816261,11.063479181225148,18.7006337739625
"(0.1, 0.4, 0.2, 0.1, 0.0, 0.2)",1060.0,6.542990248854568,4.801994080775777,-14.737152479723706,3.5739409612021813,6.189088191908372,9.888162158036508,18.317557931346176
"(0.1, 0.4, 0.2, 0.1, 0.2, 0.0)",1061.0,6.862358969301072,4.898930312119981,-14.223617351164899,3.8424433659008344,6.536348002286227,10.316436979200425,18.193549939647433
"(0.1, 0.4, 0.2, 0.3, 0.0, 0.0)",1061.0,4.381706045809815,5.206125419338109,-14.884512611020966,0.9450780225540687,3.2670654531808276,8.557149689650705,16.052210162599952
"(0.1, 0.4, 0.3, 0.0, 0.0, 0.2)",1059.0,6.548620432989487,4.965561001645678,-14.703279377174006,3.3495217167386095,6.044973011920905,9.947357896797868,18.647970791322464
"(0.1, 0.4, 0.3, 0.0, 0.1, 0.1)",1059.0,6.054438212838681,5.037676979100261,-15.676769044239535,2.741067413307926,5.7549471163616035,9.38537661085769,17.568865328070068
"(0.1, 0.4, 0.3, 0.0, 0.2, 0.0)",1060.0,6.548433025420817,5.023448549216915,-14.999808727727162,3.3413258298222726,6.08135787055419,10.038393760218112,18.689715820271992
"(0.1, 0.4, 0.3, 0.1, 0.0, 0.1)",1060.0,5.715192133631185,5.095568384473273,-14.827569430089085,2.3748026594471243,4.949618484655819,9.498509945347019,17.90960398949088
"(0.1, 0.4, 0.3, 0.1, 0.1, 0.0)",1061.0,5.0796087530459815,5.1483517043230265,-15.434702588865958,1.71425459194707,4.442921737801417,8.851977608866548,16.915843980692124
"(0.1, 0.4, 0.3, 0.2, 0.0, 0.0)",1061.0,4.201945578751741,5.370426252251754,-14.438059394688674,0.5237714490124701,3.076625956650072,8.575498361477939,16.48954491354626
"(0.1, 0.4, 0.4, 0.0, 0.0, 0.1)",1060.0,5.7502713300445345,5.321883001047949,-15.933612495668958,2.3123863698640026,4.873817749697717,9.660560810765999,18.480673833182195
"(0.1, 0.4, 0.4, 0.0, 0.1, 0.0)",1059.0,5.2160137330669,5.259631260523457,-15.773131652677685,1.6766889019651332,4.469742691928038,9.057972695423755,17.37112542642196
"(0.1, 0.4, 0.4, 0.1, 0.0, 0.0)",1061.0,4.299738066160827,5.587963206128845,-15.125241808519027,0.3870935245955447,3.1160639517523254,9.00636020913947,16.87560529228049
"(0.1, 0.4, 0.5, 0.0, 0.0, 0.0)",1060.0,4.451861393744616,5.786194418095126,-17.147569201150077,0.2987376820951791,3.3424045243628706,9.416432896690118,17.363450551170846
"(0.1, 0.5, 0.0, 0.0, 0.0, 0.4)",1059.0,11.151120197386918,6.279542900615347,-15.20332253340338,7.524304128309073,12.367113198229045,15.60825000140353,23.323205158212865
"(0.1, 0.5, 0.0, 0.0, 0.1, 0.3)",1061.0,11.167715798511608,6.280460934631678,-14.84463318859907,7.487718799830876,12.407937748958728,15.782485780578027,23.101184991373756
"(0.1, 0.5, 0.0, 0.0, 0.2, 0.2)",1060.0,11.500225120386762,6.220406122739299,-13.875839475980092,7.840603952460147,12.674553953029054,15.952117408537788,24.276938420771387
"(0.1, 0.5, 0.0, 0.0, 0.4, 0.0)",1061.0,11.554750724550921,6.1503508498928,-14.154436673179324,8.26146555879686,12.625372289650008,16.00455837967377,24.36992063090503
"(0.1, 0.5, 0.0, 0.1, 0.0, 0.3)",1061.0,9.183716221832466,5.899885794941511,-16.509062660214447,5.595318813512509,10.05309137580316,13.414674514517596,21.75186795998801
"(0.1, 0.5, 0.0, 0.1, 0.1, 0.2)",1059.0,10.5425451566632,6.027217350630953,-16.462291443573946,7.1534498222458325,11.446238487534355,14.852431740866514,22.83704411654454
"(0.1, 0.5, 0.0, 0.1, 0.3, 0.0)",1060.0,9.330736042232312,5.988079762452189,-15.359470331581667,5.643095196241017,10.20762728676728,13.624903797846732,21.623021929690832
"(0.1, 0.5, 0.0, 0.2, 0.0, 0.2)",1059.0,8.66041511182735,5.571359361490569,-14.85070241138662,5.307328195379604,8.908483453672005,12.373645773314191,21.41164132125139
"(0.1, 0.5, 0.0, 0.2, 0.1, 0.1)",1060.0,8.041173683670937,5.718097014625918,-16.478609250510086,4.617203007264482,8.302696585921927,11.965314056141711,20.390494250449095
"(0.1, 0.5, 0.0, 0.2, 0.2, 0.0)",1059.0,8.469023069586731,5.718820034911594,-15.501865503885698,4.930933705329081,8.7510218184609,12.429984266892298,20.630575187457197
"(0.1, 0.5, 0.0, 0.4, 0.0, 0.0)",1061.0,5.430069227264755,5.545686621988346,-15.666878524094532,1.8736020277603662,4.603472335019819,9.494439093675224,18.224932259510453
"(0.1, 0.5, 0.1, 0.0, 0.0, 0.3)",1060.0,10.428427405564616,5.846227944003383,-14.818020140193719,6.9670888722012005,10.970253446320662,14.482049420529592,22.897909776609776
"(0.1, 0.5, 0.1, 0.0, 0.1, 0.2)",1060.0,9.374458918049243,6.081949492353929,-16.376094786948833,5.658705711137018,10.300308340900633,13.766269121937377,21.80085965337854
"(0.1, 0.5, 0.1, 0.0, 0.3, 0.0)",1061.0,9.937234240380503,6.266960351063198,-15.483693084060654,6.190074473014926,10.763728584948474,14.481817829477043,22.86859797589829
"(0.1, 0.5, 0.1, 0.1, 0.0, 0.2)",1061.0,9.01838555401568,5.738496484549152,-15.262633070574601,5.700235618241301,9.068962126787463,12.983569829651751,22.310469155178012
"(0.1, 0.5, 0.1, 0.1, 0.2, 0.0)",1059.0,8.242835811746875,5.893391913122338,-16.31744482250617,4.545908452246428,8.45521997694074,12.197957280672085,21.69410885561635
"(0.1, 0.5, 0.1, 0.3, 0.0, 0.0)",1061.0,6.112203276077133,5.829575317122487,-15.18489144260913,2.3580829911588506,5.205328890317029,10.667117273926943,19.12965606941254
"(0.1, 0.5, 0.2, 0.0, 0.0, 0.2)",1061.0,8.089049602418736,5.910140068884526,-17.528354494955973,4.444436184305156,8.13418989987416,12.118911688230101,20.90043318368488
"(0.1, 0.5, 0.2, 0.0, 0.1, 0.1)",1059.0,8.602530522837831,5.9528988065126125,-15.487521758930633,4.7915866965247265,8.426778037943263,12.877596551907633,22.131365320728317
"(0.1, 0.5, 0.2, 0.0, 0.2, 0.0)",1060.0,8.563908394310626,5.868637537818214,-16.204637520791877,4.668465081474035,8.474861235257793,12.570080372644492,22.13515770451168
"(0.1, 0.5, 0.2, 0.1, 0.0, 0.1)",1061.0,7.000615230900379,5.951991465710907,-17.201710667239503,3.15135296794469,6.481872490050914,11.32188776711202,20.090153630369446
"(0.1, 0.5, 0.2, 0.1, 0.1, 0.0)",1061.0,7.587737898225054,5.956133570333273,-16.49390370783344,3.9284781293872473,7.190897856845628,11.763180000643898,20.842005459647666
"(0.1, 0.5, 0.2, 0.2, 0.0, 0.0)",1060.0,5.799357140524799,5.886169100143555,-16.38032781201591,1.962189520090851,4.9323801121152435,10.213042419964161,19.24335157315224
"(0.1, 0.5, 0.4, 0.0, 0.0, 0.0)",1059.0,6.465725429114492,6.257929558639369,-17.90949599606692,2.2466292046131437,5.45401949351476,11.57912566445522,20.564070492141482
"(0.1, 0.6, 0.0, 0.0, 0.0, 0.3)",1061.0,11.906530577216794,7.105671076315665,-17.208404762028888,7.182475846978656,13.33603559182863,17.10762566198633,25.708560224888018
"(0.1, 0.6, 0.0, 0.0, 0.1, 0.2)",1059.0,11.525847391487133,7.131912640838346,-18.372055087220396,6.797653718479441,12.967796196239089,16.827775237893793,25.21057460215331
"(0.1, 0.6, 0.0, 0.0, 0.3, 0.0)",1059.0,11.736965481088822,7.158815360715859,-16.60788669350658,6.959183898901411,13.23217181616571,16.97190892988192,25.551262320451794
"(0.1, 0.6, 0.0, 0.1, 0.0, 0.2)",1060.0,11.0182945672505,6.946125119114583,-18.739340481770334,6.895708967854201,11.967976992810605,15.831685322200762,25.107104816290487
"(0.1, 0.6, 0.0, 0.1, 0.2, 0.0)",1060.0,10.606327639673616,6.914538985166048,-17.996772336615045,6.360536406902759,11.418822251693605,15.498505200053447,25.470857473270815
"(0.1, 0.6, 0.0, 0.3, 0.0, 0.0)",1060.0,6.941788177047495,6.54999338894197,-18.37211113525358,2.5369505812385733,6.738647240971224,11.430285394276916,21.584152420327506
"(0.1, 0.6, 0.1, 0.0, 0.0, 0.2)",1060.0,11.104447857456119,6.965114516319909,-17.332169032908435,6.80753310763266,11.649383685229292,15.938596405683317,25.392213587364342
"(0.1, 0.6, 0.1, 0.0, 0.2, 0.0)",1061.0,10.196912947760824,7.111354340649318,-18.455293723825495,5.572270867413169,10.916264041700853,15.113693557245696,25.664789201658223
"(0.1, 0.6, 0.1, 0.2, 0.0, 0.0)",1060.0,7.9352883907440095,6.930233538513145,-18.054934310422208,3.2635878855231355,7.565510562252444,12.928110933999319,22.864189413892685
"(0.1, 0.6, 0.3, 0.0, 0.0, 0.0)",1060.0,8.538917937189645,7.070381838262242,-19.354950490529564,3.9171319850921686,7.726998525176609,13.991870727821082,24.19758898722753
"(0.1, 0.7, 0.0, 0.0, 0.0, 0.2)",1059.0,12.249516589135146,7.930088237004601,-19.02579658376161,6.86339665135386,13.596785611884771,17.76696996302683,27.749533563567734
"(0.1, 0.7, 0.0, 0.0, 0.2, 0.0)",1061.0,11.836811564332574,8.095085795731443,-20.3487266049423,6.065001984925187,13.353632786327033,17.68110062212822,27.520118219475908
"(0.1, 0.7, 0.0, 0.2, 0.0, 0.0)",1061.0,8.516240509605597,7.66438929340472,-21.15028215770083,3.640965300705274,8.447912556035622,13.645193019204433,25.204374493358888
"(0.1, 0.7, 0.2, 0.0, 0.0, 0.0)",1059.0,8.948313323527493,7.9750009763833996,-22.19053339389997,3.8357854567052336,8.741088317713828,14.614998695395329,25.741294679083154
"(0.1, 0.8, 0.0, 0.0, 0.0, 0.1)",1060.0,12.974076564482939,8.83539203532646,-20.32678898704211,6.875786079731106,13.970505687102186,19.266067595281726,30.613586822998435
"(0.1, 0.8, 0.0, 0.0, 0.1, 0.0)",1059.0,11.931262340798432,8.902447406473344,-23.463965765208215,5.5765943071750055,12.897025117978057,18.207607519474738,29.46952108583124
"(0.1, 0.8, 0.0, 0.1, 0.0, 0.0)",1060.0,10.850618279015599,8.665760206368867,-23.097270578031033,5.032493186588614,11.274231328941108,16.539707811591057,28.378550078836145
"(0.1, 0.8, 0.1, 0.0, 0.0, 0.0)",1060.0,11.350879242124721,9.093937129810701,-24.62280995388845,5.179128760872327,11.809472783066514,17.515892461877367,30.45106623632391
"(0.1, 0.9, 0.0, 0.0, 0.0, 0.0)",1060.0,12.896736882191812,9.929740776791686,-26.18896434472675,5.742965716831594,13.992252414316876,19.789342878930242,32.36668086764144
"(0.2, 0.0, 0.0, 0.0, 0.0, 0.8)",1060.0,9.337498601707257,5.025882415538229,-8.004918289856795,5.56671692300071,9.873570349257333,13.129152977312279,24.573909294730193
"(0.2, 0.0, 0.0, 0.0, 0.1, 0.7)",1059.0,9.47335159251534,4.99114311073011,-6.777638704191161,5.701794718638714,10.025830165418292,13.219971556232966,24.510338590120707
"(0.2, 0.0, 0.0, 0.0, 0.2, 0.6)",1060.0,9.433984699608695,5.099477689035589,-6.39404311882074,5.554482835209708,10.138335791142532,13.176325973937878,24.673688839183626
"(0.2, 0.0, 0.0, 0.0, 0.3, 0.5)",1061.0,9.387713235823995,4.998984149750339,-6.140350790785002,5.64442146107091,10.017013817009708,13.014978919635212,24.604796518122207
"(0.2, 0.0, 0.0, 0.0, 0.4, 0.4)",1059.0,9.908874861989593,5.207340149481965,-4.707951896900925,6.201718248801969,10.665619270877414,13.674164117225967,25.309496021904472
"(0.2, 0.0, 0.0, 0.0, 0.5, 0.3)",1059.0,9.714377634003567,5.145889047662577,-5.566726674334893,5.823292796223708,10.384884507658983,13.53118367863193,24.462925061125986
"(0.2, 0.0, 0.0, 0.0, 0.6, 0.2)",1059.0,9.051204630927867,5.000832069767161,-5.371095929926442,5.086027510977062,9.524935719404201,12.802626613010018,23.908282858211738
"(0.2, 0.0, 0.0, 0.0, 0.8, 0.0)",1061.0,9.42664579173829,5.0097650379417855,-4.346049557907252,5.663446762779363,10.023701036021002,13.189540245602382,24.27355995375494
"(0.2, 0.0, 0.0, 0.1, 0.0, 0.7)",1060.0,7.962040064284036,4.158518172107952,-7.113398421101773,5.32119107372028,8.295651542671235,10.879802361574924,21.468589819251203
"(0.2, 0.0, 0.0, 0.1, 0.1, 0.6)",1059.0,8.027904939848021,4.096418320646588,-6.787370691293228,5.365285691957931,8.390948446774798,10.95786199384446,21.27524464153156
"(0.2, 0.0, 0.0, 0.1, 0.2, 0.5)",1060.0,7.898395186047772,4.191517043938485,-6.230932162873317,5.16526262235009,8.374346213650297,10.796044005325607,21.103843628178858
"(0.2, 0.0, 0.0, 0.1, 0.3, 0.4)",1060.0,7.668535722193329,4.13488199851782,-6.902495867398738,4.867192159491403,7.9324590546806455,10.581828138933872,20.866908385266367
"(0.2, 0.0, 0.0, 0.1, 0.4, 0.3)",1059.0,7.5452621041321875,4.2454501362111445,-6.858465875314058,4.629439409686047,7.842424253143287,10.549929755979239,20.78924082869404
"(0.2, 0.0, 0.0, 0.1, 0.5, 0.2)",1061.0,7.881228163274498,4.2298237645011625,-5.6258257038142325,4.971518390904303,8.250107916038786,10.881459358732283,21.162681699208843
"(0.2, 0.0, 0.0, 0.1, 0.6, 0.1)",1059.0,8.734795738405428,4.135250771764074,-4.048928748943115,5.90777920782773,9.071928615393295,11.644685923195885,21.955683236416633
"(0.2, 0.0, 0.0, 0.1, 0.7, 0.0)",1061.0,8.03843038336527,4.183094798544354,-4.8661463774375235,5.17424353298945,8.440109184631513,11.023890983035995,20.595424668854502
"(0.2, 0.0, 0.0, 0.2, 0.0, 0.6)",1059.0,6.644594598362401,3.463408746800679,-7.668227919685376,4.562389139682644,6.820735747341479,9.027947767190852,18.280438868234256
"(0.2, 0.0, 0.0, 0.2, 0.1, 0.5)",1059.0,7.331478235327602,3.3930841939582272,-6.101237144173684,5.333365676310377,7.6562531786626415,9.698021462111306,18.745305320329837
"(0.2, 0.0, 0.0, 0.2, 0.2, 0.4)",1060.0,6.484162710782977,3.3105923181736188,-6.900952241378383,4.459126132790949,6.728664193141686,8.76242450747096,17.86317783799915
"(0.2, 0.0, 0.0, 0.2, 0.3, 0.3)",1059.0,6.785141590666567,3.384890186752717,-6.446399856377534,4.8123165474935785,6.989773572151379,9.180388875159085,18.210348935290085
"(0.2, 0.0, 0.0, 0.2, 0.4, 0.2)",1060.0,7.155281941245504,3.46289074872545,-4.757151556505816,5.196857556215559,7.503266377240525,9.519689078213755,18.66672907721513
"(0.2, 0.0, 0.0, 0.2, 0.5, 0.1)",1059.0,6.625435103816825,3.475343638764812,-5.132306319594083,4.674349121900413,6.9028235600899945,8.943555306330591,18.086174203223532
"(0.2, 0.0, 0.0, 0.2, 0.6, 0.0)",1060.0,6.6269909046123106,3.36022726547805,-5.307620256445991,4.521580771562634,6.7887789416569415,9.014504416081833,17.861842115905006
"(0.2, 0.0, 0.0, 0.3, 0.0, 0.5)",1060.0,5.557337064617125,2.729434037694551,-6.537645985879083,3.9627411270703456,5.820942788954046,7.309156444618133,15.299044625419658
"(0.2, 0.0, 0.0, 0.3, 0.1, 0.4)",1059.0,5.565236342114541,2.8577011067175504,-6.756658111887128,4.012104565565556,5.9477874232326355,7.45568502154279,15.336202311149497
"(0.2, 0.0, 0.0, 0.3, 0.2, 0.3)",1060.0,5.176116788792396,2.7683517992225997,-6.809330368168428,3.6403156740060343,5.512579019906564,7.036931289163652,14.922937637334307
"(0.2, 0.0, 0.0, 0.3, 0.3, 0.2)",1060.0,5.293751371515783,2.6311011373101607,-6.219701231490851,3.6702997788869,5.521201015000784,6.95175491664444,14.679171283346145
"(0.2, 0.0, 0.0, 0.3, 0.4, 0.1)",1061.0,5.56929704152307,2.6897241528145734,-5.261145109219285,3.9638841833161584,5.85186218072875,7.325210108971428,15.091588149224311
"(0.2, 0.0, 0.0, 0.3, 0.5, 0.0)",1060.0,5.80336287263242,2.8374437159880017,-4.762528419819194,4.249522757586325,6.160359230345277,7.587845178262914,15.343762529050132
"(0.2, 0.0, 0.0, 0.4, 0.0, 0.4)",1060.0,4.246212637586382,2.314359290731499,-6.740122374649571,2.8847058206598564,4.385737312361347,5.713288880357086,12.14411288622584
"(0.2, 0.0, 0.0, 0.4, 0.1, 0.3)",1059.0,4.41446263022242,2.456228870721465,-6.6436721167618975,2.9805082423753175,4.6884613737721805,5.958874172636852,12.311239998897568
"(0.2, 0.0, 0.0, 0.4, 0.2, 0.2)",1060.0,4.240488704924394,2.465976388994505,-6.401699162499093,2.715948514242973,4.590232146893079,5.833726176004959,11.697178885820064
"(0.2, 0.0, 0.0, 0.4, 0.4, 0.0)",1059.0,4.132947646020932,2.4069264646596817,-5.945030152407579,2.694288522968649,4.347802217050241,5.642603394641817,11.923488792498539
"(0.2, 0.0, 0.0, 0.5, 0.0, 0.3)",1059.0,3.162307802116802,2.4447005029159956,-7.172565414227,1.4548829062256101,3.212462446589525,4.997194003826138,9.037940531867191
"(0.2, 0.0, 0.0, 0.5, 0.1, 0.2)",1061.0,2.9762960075774343,2.477614667987037,-6.735702378835602,1.221841948812947,2.995976661048247,4.889120334157488,9.051715143100248
"(0.2, 0.0, 0.0, 0.5, 0.3, 0.0)",1061.0,3.104795819875221,2.495338996749594,-5.829679748694453,1.3193352811556254,3.152871106753545,5.101660472528031,9.080961301964349
"(0.2, 0.0, 0.0, 0.6, 0.0, 0.2)",1059.0,1.6890346230432565,2.743924256627295,-6.872521964386198,-0.30183718603960275,1.938614474231191,3.974685668749889,7.243493310881526
"(0.2, 0.0, 0.0, 0.6, 0.1, 0.1)",1059.0,1.8403833255805486,2.876234399278227,-5.840553492531882,-0.3250563732653752,2.072140452519272,4.309838918310481,7.557335016630377
"(0.2, 0.0, 0.0, 0.6, 0.2, 0.0)",1061.0,1.7258174084479867,2.8098621593192505,-6.0554790373287934,-0.2826835910477038,1.9395187981750106,4.125187856518518,7.727314032335141
"(0.2, 0.0, 0.0, 0.8, 0.0, 0.0)",1059.0,-0.8553702911955625,4.046072954078113,-9.790368018996762,-4.764809552629922,0.3662931093964573,2.400725745109307,5.352036455448748
"(0.2, 0.0, 0.1, 0.0, 0.0, 0.7)",1060.0,8.308239091940814,3.978370137452063,-7.192851611371653,5.609457892867136,8.514592429937624,10.980327605156614,21.987364143498116
"(0.2, 0.0, 0.1, 0.0, 0.1, 0.6)",1061.0,8.040201269315617,4.109571792102529,-7.438799180151837,5.218415679281444,8.219703402092026,10.889951059165695,22.0936774260772
"(0.2, 0.0, 0.1, 0.0, 0.2, 0.5)",1059.0,8.490867713837003,3.9843373009479497,-6.0972839271235,5.887145886241718,8.633558370290874,11.162507219427074,22.38615806610543
"(0.2, 0.0, 0.1, 0.0, 0.3, 0.4)",1060.0,8.43378698306803,4.060960324049687,-5.824165757770639,5.847518694835814,8.746965456914648,11.205970129827632,21.557689449648958
"(0.2, 0.0, 0.1, 0.0, 0.4, 0.3)",1059.0,8.34604383547698,4.065546885728695,-5.638023178267866,5.4621172854903355,8.54991343760413,11.239303331952085,21.94050632000348
"(0.2, 0.0, 0.1, 0.0, 0.5, 0.2)",1061.0,8.50822009380141,4.011354313268154,-5.240881352644231,5.8204294949498285,8.700496590456776,11.386217040103462,21.390222288740194
"(0.2, 0.0, 0.1, 0.0, 0.6, 0.1)",1060.0,8.704208757262837,4.124442491433212,-4.4816840037113765,5.885180178056924,9.014471123876923,11.474590971371992,22.5348059290066
"(0.2, 0.0, 0.1, 0.0, 0.7, 0.0)",1059.0,8.164217736987945,4.065248073910382,-5.798746909474191,5.404786884193662,8.162596494022946,10.948028229878936,21.7402296828229
"(0.2, 0.0, 0.1, 0.1, 0.0, 0.6)",1059.0,7.114246071191341,3.270671644160216,-7.150566593750909,5.1706694733272,7.293678600692553,9.337817720336474,18.5033552544461
"(0.2, 0.0, 0.1, 0.1, 0.1, 0.5)",1061.0,6.531546046355537,3.3508669439450167,-7.255773612056997,4.50321369085033,6.67798822085079,8.82676164883473,18.42799942271855
"(0.2, 0.0, 0.1, 0.1, 0.2, 0.4)",1059.0,7.0024622528980425,3.329236388526731,-6.898367415569158,5.063800911423261,7.243041528700631,9.27230988279431,18.83821915731454
"(0.2, 0.0, 0.1, 0.1, 0.3, 0.3)",1059.0,6.5231839166635,3.289025142973128,-6.642188073866992,4.501589579426758,6.637359548990777,8.769006766964559,17.846168919946333
"(0.2, 0.0, 0.1, 0.1, 0.4, 0.2)",1061.0,7.004227748006658,3.4515226758801876,-6.220005386452286,5.026861963599156,7.299380073017785,9.33181524002191,18.89930214409651
"(0.2, 0.0, 0.1, 0.1, 0.5, 0.1)",1061.0,7.0393400041506125,3.3751576012478095,-4.916859323067508,5.018363826074348,7.275619625283397,9.372443247796834,18.357517390732024
"(0.2, 0.0, 0.1, 0.1, 0.6, 0.0)",1060.0,6.8635946948337265,3.4728183781332933,-5.653567773088741,4.776836269664029,7.0007060791053135,9.222590496182969,18.809170672660606
"(0.2, 0.0, 0.1, 0.2, 0.0, 0.5)",1059.0,6.021919051381002,2.94171389416977,-6.970419609689362,4.327432876811635,6.424170351842995,7.827641196089463,16.2889190679077
"(0.2, 0.0, 0.1, 0.2, 0.1, 0.4)",1060.0,5.975508283954182,2.786209460844255,-6.30342058693136,4.272121328039629,6.278276747456076,7.69675650470001,15.803399247369853
"(0.2, 0.0, 0.1, 0.2, 0.2, 0.3)",1059.0,5.62865021885664,2.8466087759609175,-7.1214380419335335,3.9224896252938253,5.8956752124497145,7.396261533688432,15.690805717486095
"(0.2, 0.0, 0.1, 0.2, 0.3, 0.2)",1061.0,5.966389379174982,2.832296375566788,-5.910059341326411,4.219383491505364,6.2654027086892325,7.69594806842565,15.973125016982523
"(0.2, 0.0, 0.1, 0.2, 0.4, 0.1)",1060.0,5.339462094862921,2.7153109896359213,-6.373340216832085,3.6054097143068606,5.562426902893999,7.08919518513363,14.968983009016037
"(0.2, 0.0, 0.1, 0.2, 0.5, 0.0)",1059.0,5.763821899141421,2.7735469738490792,-5.362248089411694,4.0454026162291346,6.033970850953536,7.503017380001043,15.77547555953463
"(0.2, 0.0, 0.1, 0.3, 0.0, 0.4)",1061.0,4.448557686563163,2.614905567731385,-7.58808598719304,2.9567915010269172,4.695808282206516,6.199259490635565,12.890519372079892
"(0.2, 0.0, 0.1, 0.3, 0.1, 0.3)",1061.0,4.01571620876704,2.5247130917545926,-7.632025823916712,2.5552350303025357,4.231162347845888,5.656366747881638,12.239505951004064
